@RELATION RightWrist
@ATTRIBUTE mean_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE energy_x numeric
@ATTRIBUTE energy_y numeric
@ATTRIBUTE energy_z numeric
@ATTRIBUTE normEn_x numeric
@ATTRIBUTE normEn_y numeric
@ATTRIBUTE normEn_z numeric
@ATTRIBUTE corr_x numeric
@ATTRIBUTE corr_y numeric
@ATTRIBUTE corr_z numeric
@ATTRIBUTE label{0.000000,101.000000,102.000000,104.000000,105.000000}
@DATA
-370.960938,575.718750,728.132813,610560.811024,135647.622047,120901.283465,6.132645,6.427512,6.770738,0.762158,0.320858,0.308569,101.000000
-479.679688,538.679688,693.421875,983259.582677,117727.614173,242792.031496,6.138761,6.537553,6.579292,0.636513,0.415942,0.636993,101.000000
-543.695313,434.937500,708.742188,120079.236220,1509962.078740,410394.700787,6.764893,5.490885,6.426301,-0.031408,-0.749761,-0.025416,101.000000
-524.515625,290.289063,782.468750,363026.110236,2035611.519685,405360.755906,6.611388,6.287030,6.544967,-0.537138,-0.673481,0.282103,101.000000
-357.742188,24.539063,869.781250,4999751.047244,7562915.078740,853114.834646,6.192782,5.964544,6.379277,-0.855987,-0.735325,0.518192,101.000000
-161.554688,244.140625,753.476563,3695248.748031,35269728.220472,5991540.842520,6.193526,5.378585,5.770955,0.129181,-0.888406,-0.398996,101.000000
-80.859375,801.421875,488.718750,1806833.354331,12963607.401575,3044789.291339,6.220268,6.125320,6.191615,0.060322,-0.759332,-0.442193,101.000000
-55.039063,933.882813,387.843750,116321.566929,123431.551181,245446.425197,6.582458,6.635724,6.591886,-0.102177,-0.166496,0.324267,101.000000
-85.640625,942.171875,366.328125,446475.559055,242150.015748,543615.212598,6.453541,6.448101,6.547454,-0.302956,0.246464,0.140202,101.000000
-51.481481,981.925926,3.481481,1314246.538462,320645.615385,157244.615385,3.890648,4.090754,4.251415,0.721719,0.041142,0.084727,102.000000
-190.666667,1136.666667,-2.000000,48172.000000,29524.000000,22437.000000,1.000000,1.000000,1.000000,0.905960,0.977010,0.975391,0.000000
-82.241379,1018.551724,-139.827586,228921.142857,224392.857143,225504.142857,4.651748,4.181293,4.522805,-0.390975,0.264206,-0.118314,101.000000
-196.880734,842.862385,225.192661,8371964.462963,9177362.925926,21724141.000000,6.354959,6.017755,6.000284,-0.531616,-0.626967,0.333040,0.000000
32.554688,484.046875,870.710938,556644.401575,483144.283465,448286.543307,6.490707,6.129756,6.614757,-0.213742,-0.275182,-0.366401,104.000000
-0.593750,495.414063,864.617188,256103.685039,324740.086614,186182.795276,6.418016,6.209803,6.723196,0.420455,-0.274499,-0.672462,104.000000
128.171875,513.929688,828.320313,3700556.818898,823889.000000,902936.055118,6.130501,6.235332,6.546558,0.563725,-0.166913,-0.718018,104.000000
218.578125,545.804688,803.906250,2157069.322835,460765.850394,1266973.102362,6.534238,6.433799,6.613383,0.176677,0.199951,-0.323209,104.000000
73.007813,498.273438,856.781250,2209151.992126,392068.464567,901847.559055,6.273210,6.082680,6.475358,0.552512,-0.253090,-0.333209,104.000000
17.539063,499.625000,863.351563,312335.929134,323928.692913,171984.811024,6.113648,5.976860,6.579658,0.849507,-0.685097,-0.621543,104.000000
58.804688,539.492188,840.195313,44493.724409,30832.874016,66505.692913,6.734133,6.792504,6.749856,0.168746,-0.337626,-0.057291,104.000000
37.265625,524.195313,850.992188,277567.464567,106082.889764,110316.842520,6.140897,6.411973,6.679835,0.744825,-0.494231,-0.496981,104.000000
73.078125,526.218750,845.679688,1046871.905512,772023.307087,924575.110236,6.245123,6.421553,6.572570,-0.088014,0.667161,-0.586956,104.000000
79.414063,523.703125,842.914063,1031370.637795,841055.464567,905427.708661,6.355243,6.406409,6.601250,-0.059053,0.636316,-0.571044,104.000000
44.312500,527.125000,843.242188,375279.370079,219412.157480,137439.236220,6.065663,6.324117,6.649498,0.646937,-0.494295,-0.533301,104.000000
68.812500,555.750000,829.796875,85211.212598,38658.015748,97544.787402,6.614175,6.760420,6.817924,0.312753,-0.130671,-0.220213,104.000000
56.656250,556.085938,833.921875,94503.181102,61808.937008,87926.141732,6.730336,6.749215,6.765284,0.225553,-0.101227,-0.122502,104.000000
32.382813,349.078125,885.492188,4033272.181102,8226535.023622,1188809.566929,5.734618,5.504516,6.401960,0.072451,-0.437555,-0.209344,104.000000
-50.203125,38.632813,928.343750,10966893.574803,6584069.787402,1688697.826772,5.779787,6.030517,6.411705,0.499061,0.262560,0.136036,104.000000
-207.162791,932.139535,350.837209,385832.714286,578492.476190,123375.047619,4.680283,4.467491,4.630004,-0.357959,0.285424,0.254531,0.000000
36.468750,942.062500,356.218750,308151.307087,217196.346457,219754.708661,6.453975,6.460020,6.675367,0.473365,-0.074628,-0.332666,101.000000
47.406250,964.562500,314.453125,114977.133858,58907.716535,172188.944882,6.580095,6.758867,6.641165,-0.094743,-0.218346,0.332376,101.000000
130.200000,975.700000,313.200000,11301.777778,38697.888889,32741.777778,3.128879,2.537777,3.034654,-0.481167,-0.700913,0.250370,0.000000
-8.800000,972.657143,279.514286,78416.058824,45870.470588,42017.235294,4.687596,4.666906,4.681378,-0.065165,-0.083870,-0.279922,102.000000
37.294118,962.274510,324.215686,260876.792079,299510.693069,260525.425743,6.322990,6.145457,6.379315,-0.087790,-0.075673,0.010744,101.000000
-156.348485,766.636364,637.666667,682711.092308,1895021.723077,2546175.076923,5.573191,5.022757,5.440578,-0.111357,-0.578576,-0.020134,102.000000
-155.190476,326.666667,919.190476,194715.400000,561009.400000,34981.000000,3.592493,3.835129,4.166203,-0.907957,-0.389482,0.476061,0.000000
-83.913043,198.884058,975.217391,475478.470588,1144650.205882,410772.970588,5.351934,4.925936,5.263718,-0.351960,0.399029,-0.293484,102.000000
73.257813,541.242188,809.179688,5048844.590551,7120742.291339,3671087.236220,6.614279,6.253205,6.541600,0.219832,-0.233609,-0.152295,101.000000
178.265625,643.390625,739.648438,4829007.590551,1792202.047244,998753.944882,6.484313,6.551732,6.664452,0.071589,-0.350297,0.063193,101.000000
298.890625,690.000000,651.210938,2847184.094488,880936.314961,2356249.503937,6.458991,6.458728,6.386449,0.587161,-0.630445,-0.464229,101.000000
322.585938,740.093750,598.203125,1907271.614173,498654.614173,1706698.299213,6.588690,6.576002,6.524310,0.685559,-0.548234,-0.469483,101.000000
374.695313,741.992188,553.125000,2729880.307087,196941.598425,2214980.535433,6.295168,6.524860,6.173861,-0.082961,0.093977,-0.842761,101.000000
520.085938,663.609375,507.218750,2723420.779528,2078909.952756,4127699.527559,5.846301,6.055627,5.938486,-0.055277,-0.594134,-0.631295,101.000000
460.250000,361.265625,721.601563,3098882.015748,9732484.000000,7665785.629921,6.104375,6.128690,6.073750,0.737343,-0.830407,-0.856461,101.000000
223.984375,247.257813,751.367188,10563926.645669,32452169.062992,15153175.929134,6.613465,5.675484,6.066013,-0.682766,-0.670503,0.682570,101.000000
-34.054688,666.476563,336.226563,12194109.094488,43160209.062992,20984927.173228,6.588222,5.820274,5.960835,-0.739728,-0.755562,0.723769,101.000000
-171.273438,988.898438,-3.375000,2050434.448819,2304431.047244,2273642.834646,6.516017,6.117437,6.136017,-0.030205,0.055203,0.056479,101.000000
-258.085938,785.375000,196.960938,3561732.086614,17779693.858268,19660853.220472,6.083329,5.630585,5.773800,0.748445,-0.900239,-0.791433,101.000000
-482.531250,464.273438,584.914063,3773310.866142,14107155.582677,10491597.661417,6.093533,5.473904,5.586460,0.719097,-0.883250,-0.757659,101.000000
-714.867188,439.921875,493.054688,1804589.094488,2248810.047244,5761220.149606,6.157716,6.052952,5.892653,-0.383481,-0.698263,0.780532,101.000000
-804.570313,483.085938,352.164063,665954.133858,1111439.173228,1859639.992126,6.391261,5.905230,5.826276,-0.227025,-0.657348,0.407915,101.000000
-792.015625,516.320313,296.945313,735790.330709,1801633.125984,3235322.574803,6.410970,5.701255,5.524437,-0.269165,-0.734689,0.430210,101.000000
-787.218750,615.039063,175.656250,492650.708661,1112244.212598,1168616.692913,6.313508,6.102756,6.061840,-0.035641,-0.102405,0.385994,101.000000
-753.648438,412.750000,367.335938,831884.275591,10592143.118110,7013878.480315,6.316472,5.584523,5.676734,-0.443226,-0.865181,0.489171,101.000000
-772.398438,112.960938,577.304688,1422844.653543,4640583.362205,1668806.669291,6.597874,5.975983,6.358246,-0.030541,-0.595238,0.328048,101.000000
-776.609375,135.421875,613.351563,979970.488189,1957941.637795,526046.921260,6.718995,6.129921,6.673106,0.466620,0.524922,0.496468,101.000000
-607.297619,359.523810,606.273810,7438719.746988,10474598.554217,1183172.084337,5.182208,4.813080,5.740576,0.723812,0.534394,0.438518,102.000000
395.585938,823.531250,218.757813,19450548.464567,3864031.622047,5008294.795276,5.988713,6.167324,5.946263,-0.318853,0.393557,-0.825236,101.000000
689.703125,748.328125,106.257813,422245.511811,220168.283465,616089.692913,6.631704,6.601009,6.462796,0.050064,-0.119911,-0.175491,101.000000
545.101563,820.250000,180.703125,3914719.425197,1154858.330709,1267446.645669,6.464090,6.490788,6.419770,-0.652131,0.273727,-0.487793,101.000000
217.398438,940.539063,209.015625,7171925.346457,908507.519685,1172844.818898,6.216607,6.505980,6.371188,-0.672862,-0.017478,-0.110873,101.000000
1.367188,990.000000,215.210938,173698.763780,81909.921260,336639.299213,6.607351,6.631463,6.516781,0.298037,-0.322705,-0.324348,101.000000
0.765625,978.546875,250.750000,205760.472441,59042.992126,212518.299213,6.496472,6.690423,6.523665,-0.160667,-0.142031,0.183241,101.000000
48.562500,971.375000,278.109375,367446.173228,71456.251969,165567.968504,6.326832,6.657769,6.724839,0.103799,-0.066218,0.115665,101.000000
62.203125,969.000000,295.062500,153733.763780,57416.566929,133867.338583,6.564919,6.669437,6.711734,0.222083,-0.223909,-0.311120,101.000000
49.132813,948.507813,344.445313,65631.488189,84461.850394,258164.527559,6.649063,6.553707,6.363579,-0.297198,-0.685774,0.282347,101.000000
36.015625,941.140625,363.898438,129493.637795,59911.527559,154752.685039,6.635253,6.627734,6.607055,-0.369864,-0.471593,0.309531,101.000000
14.421875,950.242188,346.984375,84086.141732,77196.590551,156420.000000,6.684059,6.658656,6.672652,-0.079225,0.126394,-0.027781,101.000000
7.375000,944.750000,358.023438,98187.086614,90952.566929,138466.700787,6.707569,6.702195,6.642182,-0.043824,0.127986,-0.130108,101.000000
-0.851563,934.554688,387.007813,107328.685039,166909.598425,216016.622047,6.749672,6.682957,6.521725,-0.078733,-0.093937,-0.013729,101.000000
4.726563,935.421875,374.500000,260534.858268,384271.338583,529649.889764,6.562292,6.496177,6.314390,0.129782,-0.204027,0.221240,101.000000
-63.742188,929.539063,368.664063,1548431.614173,992632.748031,1913822.291339,6.066084,6.114779,5.822341,0.243240,-0.584391,-0.195925,101.000000
-87.148438,935.632813,362.304688,1232138.259843,832679.047244,1783033.062992,6.084217,6.248434,6.054668,0.308290,-0.620904,-0.263253,101.000000
-16.273438,956.335938,329.304688,408462.543307,183679.551181,165044.527559,6.522261,6.552030,6.712720,0.188987,0.234751,0.145507,101.000000
-19.250000,962.593750,314.062500,440076.094488,415587.653543,296981.669291,6.535743,6.438348,6.720878,0.052569,0.349667,0.337367,101.000000
-64.367188,965.960938,293.070313,411933.976378,355048.622047,283535.488189,6.520298,6.425910,6.652025,0.127412,0.388140,0.189530,101.000000
-103.335938,963.226563,286.460938,1330176.559055,427234.196850,524882.448819,6.371770,6.460622,6.534893,0.673459,-0.302262,-0.510680,101.000000
-85.828947,822.605263,554.460526,2237783.293333,2642514.080000,980935.933333,5.937631,5.392193,5.867615,-0.380988,0.222363,0.120715,102.000000
-125.600000,806.000000,593.200000,10529.000000,6112.500000,17351.000000,1.999940,1.938655,1.787799,0.240577,0.531148,0.390049,0.000000
-227.593750,739.296875,630.570313,3784698.834646,404831.464567,598698.700787,6.442611,6.502764,6.710946,0.541243,0.156204,0.221120,101.000000
-52.671875,751.945313,647.046875,3995851.811024,213778.763780,327647.464567,5.921979,6.548963,6.697344,0.229446,-0.026043,0.367050,101.000000
19.023438,715.468750,698.187500,1017625.125984,1428096.881890,662114.267717,6.267304,6.156750,6.555921,0.411413,-0.373634,-0.248394,101.000000
-343.546875,596.468750,626.007813,16128205.322835,3600867.653543,2206023.551181,5.826987,5.865138,6.253147,0.686885,0.507927,0.823353,101.000000
-635.859375,569.351563,494.765625,3164020.377953,2292537.629921,608930.236220,6.439042,5.935917,6.535860,0.716392,0.206894,0.441356,101.000000
-600.460938,661.656250,463.359375,866065.944882,833905.763780,237867.811024,6.280308,5.931333,6.646779,0.527604,-0.158115,-0.024903,101.000000
-649.195313,562.093750,497.640625,1408461.724409,2967131.590551,675232.724409,6.467685,5.704743,6.433795,0.634629,-0.550113,-0.324000,101.000000
-870.000000,545.500000,522.000000,10000.000000,16129.000000,1444.000000,-0.000000,-0.000000,-0.000000,-1.000000,1.000000,-1.000000,0.000000
-795.181818,361.852273,473.840909,1872052.413793,2259802.655172,633530.988506,5.701382,5.232874,5.835459,-0.665030,0.209252,-0.536408,102.000000
-759.666667,488.000000,572.666667,76.000000,189.000000,1168.000000,1.000000,1.000000,1.000000,-0.300376,0.957768,-0.013426,0.000000
-398.820313,508.835938,731.562500,12392646.417323,6315864.244094,3507794.141732,6.503038,6.219282,6.572651,-0.072435,0.254783,0.155886,101.000000
-489.250000,500.179688,680.929688,10202722.771654,5099426.133858,3413980.086614,6.504441,6.493632,6.600463,-0.066511,0.262979,0.152747,101.000000
-489.656250,564.773438,646.671875,3655729.259843,2415352.370079,770947.244094,6.297519,6.128053,6.618644,0.248837,0.252795,0.351145,101.000000
50.666667,1109.666667,448.000000,66560.800000,259187.200000,8916.000000,1.878696,1.720271,2.075762,-0.975194,-0.353944,0.378409,0.000000
-44.227273,917.613636,407.681818,249168.651163,256039.511628,270310.976744,4.661153,4.815083,4.724123,0.276998,0.014615,-0.278950,102.000000
-20.835938,911.046875,432.992188,328298.385827,245497.669291,333915.708661,6.388473,6.406299,6.463561,0.014481,-0.323113,0.086047,101.000000
-32.000000,626.333333,448.666667,1521.000000,18628.000000,3211.000000,1.000000,1.000000,1.000000,0.340980,0.583270,-0.564716,0.000000
-53.328571,948.085714,358.328571,1187649.869565,2473091.362319,766783.492754,5.303356,5.235114,5.196553,-0.041052,0.245526,-0.201791,102.000000
40.000000,912.250000,374.250000,3309.333333,9043.666667,14817.000000,1.140555,1.408106,1.570466,-0.440407,0.705233,-0.837040,0.000000
8.621053,988.484211,305.168421,835616.319149,654196.000000,1220696.744681,5.618574,5.840960,5.532866,0.457956,0.027587,-0.249728,101.000000
-101.637681,875.304348,422.942029,5371416.558824,2863342.323529,1433846.147059,4.981797,5.153030,5.639873,0.103891,0.275362,-0.285721,102.000000
88.947368,934.815789,324.473684,3325864.648649,456864.459459,569186.054054,3.909628,4.508127,4.708476,-0.027253,0.441819,-0.625155,101.000000
13.406593,905.549451,444.527473,2513043.822222,1036421.777778,1640702.377778,5.399966,5.911776,5.715254,0.004100,-0.128913,0.048939,102.000000
127.460938,798.765625,563.898438,6704647.866142,1122887.527559,2002093.031496,6.354125,6.496863,6.551764,0.234911,-0.428271,-0.243584,101.000000
-2.343750,377.708333,907.562500,5669175.568421,2568395.957895,1691190.189474,6.051128,5.788953,6.195338,-0.275691,0.135884,0.051793,102.000000
-250.000000,228.000000,840.500000,100.000000,256.000000,49729.000000,-0.000000,-0.000000,-0.000000,1.000000,1.000000,1.000000,0.000000
-172.257813,545.179688,806.539063,847181.094488,2576769.881890,1125704.370079,6.463179,6.064612,6.179298,0.463362,-0.818653,-0.503817,101.000000
-129.140625,714.695313,683.015625,585991.527559,1815694.228346,1189894.015748,6.321435,5.955818,6.095718,0.625349,-0.872141,-0.636143,101.000000
-191.984375,667.601563,704.937500,1852333.322835,3019486.417323,1492235.590551,6.343687,5.914116,6.187900,0.693619,-0.844214,-0.557588,101.000000
-247.265625,511.804688,817.929688,1744064.472441,1311871.110236,715461.913386,6.704228,6.341052,6.627048,0.215126,-0.487923,0.097817,101.000000
-237.250000,757.750000,621.250000,57067.666667,11715.666667,4670.333333,1.583397,1.504889,1.329295,-0.964238,0.396420,-0.328217,0.000000
-116.202020,931.585859,351.000000,3196845.326531,5753496.142857,3580084.469388,5.879917,5.395400,5.902012,-0.038591,-0.095684,-0.231277,102.000000
54.000000,1013.500000,22.500000,29432.000000,7174.666667,1116.000000,1.568348,0.659294,1.584848,-0.363257,0.631880,0.282200,0.000000
-58.250000,947.898438,172.023438,12190530.519685,2645011.834646,2922180.464567,5.971618,6.100947,6.095806,0.736756,-0.457198,-0.601603,101.000000
-327.539063,843.226563,320.554688,14845246.291339,2490632.496063,1999615.614173,6.012575,6.283545,6.268796,0.751937,-0.376452,-0.672836,101.000000
-820.546875,273.484375,506.726563,7061056.220472,3471561.543307,2726137.377953,6.547440,6.325019,6.261427,-0.319183,0.429626,-0.127419,102.000000
-713.343750,372.359375,543.523438,2230579.275591,6227965.448819,3983650.196850,6.492119,5.453660,6.073941,-0.112430,-0.404648,0.493711,101.000000
-686.343750,533.804688,460.914063,2963188.787402,2523246.984252,3154601.377953,6.454155,5.983937,6.170376,0.198701,-0.024696,0.534422,101.000000
-573.054688,680.578125,397.734375,4278034.763780,2892007.023622,2048363.811024,6.137141,5.904576,6.211220,0.816420,-0.559524,-0.221254,101.000000
-452.031250,695.859375,496.734375,3416795.590551,2845381.007874,5352866.236220,6.282298,5.744652,5.871487,0.412262,-0.733293,0.180283,101.000000
-537.570313,625.750000,532.820313,3665238.039370,1078592.503937,3876586.700787,6.360140,6.471733,6.131477,-0.017472,-0.342545,0.757524,101.000000
-658.093750,647.078125,400.312500,823478.299213,533460.881890,744737.763780,6.649456,6.592417,6.558254,0.053591,0.042455,0.495439,101.000000
-627.039063,664.085938,414.085938,492726.228346,518728.622047,523697.440945,6.641994,6.344916,6.620532,0.088570,-0.231133,0.161502,101.000000
-664.492188,662.578125,358.890625,841095.047244,527538.614173,1080110.834646,6.346092,6.234523,6.218094,0.236223,0.114021,0.619674,101.000000
-665.742188,698.554688,280.875000,1623350.921260,1013660.842520,661834.582677,6.219078,6.253180,6.358013,0.715082,0.291785,0.189305,101.000000
-537.187500,800.617188,276.906250,2099913.070866,1104811.582677,411840.377953,5.876515,6.209394,6.630583,0.713040,0.419848,0.039666,101.000000
-677.318182,516.659091,523.227273,683405.488372,488858.302326,208451.255814,4.992128,4.775492,4.928829,0.485226,-0.056351,-0.254904,102.000000
-248.121212,822.070707,507.666667,2695843.285714,1129578.387755,1861010.081633,5.832340,5.855807,5.654541,0.270812,-0.396835,0.179049,101.000000
-66.208000,671.664000,412.952000,8444252.612903,32243852.709677,22001556.161290,6.392818,5.599872,5.783583,-0.408413,-0.573261,0.470786,0.000000
-68.671875,-270.750000,945.046875,2216000.724409,2805784.188976,1056634.677165,6.441825,5.938050,6.578597,0.680165,0.686630,0.453567,104.000000
21.726563,-340.226563,900.804688,5822749.661417,2163279.047244,749370.574803,6.045117,5.792877,6.614848,0.671992,0.394513,-0.036331,104.000000
-21.843750,-282.320313,913.875000,7519188.535433,1537366.543307,488046.866142,5.823795,6.020889,6.633277,0.298315,0.305222,-0.287647,104.000000
-151.296875,-264.820313,941.156250,1198606.834646,170734.732283,192228.661417,6.432104,6.468436,6.727575,0.244598,0.193156,0.334569,104.000000
32.984375,-223.695313,956.367188,6129801.039370,2591273.440945,2633292.338583,6.140238,6.034219,6.487444,0.591173,0.551038,0.205530,104.000000
306.804688,-115.773438,916.570313,7500731.582677,4649792.937008,4491569.755906,6.242902,5.852787,6.382919,0.570928,0.490336,-0.055595,104.000000
325.000000,-88.953125,902.601563,6589952.000000,4055452.944882,2926381.031496,6.416968,6.147874,6.344648,0.350516,0.481983,-0.301401,104.000000
-54.062500,-154.125000,916.726563,15718891.338583,2532382.236220,1369121.692913,6.074167,6.080659,6.520889,0.410631,0.330871,-0.013176,104.000000
-244.351563,-274.906250,859.398438,13521062.480315,1739254.803150,997417.000000,5.906297,6.149278,6.624374,0.136155,0.411993,0.093863,104.000000
-130.070313,-385.867188,850.320313,14345256.685039,1520963.267717,1478214.417323,6.328346,6.501982,6.602322,0.418430,0.112304,0.252724,104.000000
-168.484375,-434.804688,854.273438,7781730.740157,1548245.787402,1402956.023622,6.660304,6.583937,6.712050,0.667440,0.267103,0.287256,104.000000
-261.039063,-481.523438,781.500000,12152002.322835,2027138.952756,3153321.322835,6.440149,6.461649,6.603209,0.670436,0.179294,-0.191594,104.000000
163.093750,-329.570313,745.632813,36440794.582677,6678351.992126,3552588.338583,5.798469,5.865993,6.490346,0.804992,0.284548,-0.120256,104.000000
600.710938,-115.789063,779.617188,2188516.086614,1539107.582677,1793300.401575,6.683081,6.103868,6.445356,-0.041973,0.711619,-0.210785,104.000000
605.781250,-55.203125,795.718750,1816513.385827,671494.771654,551319.055118,6.774588,6.355841,6.733890,0.284030,0.138880,0.109735,104.000000
557.906250,-65.296875,821.921875,2780749.480315,653038.582677,457559.905512,6.736984,6.634285,6.633121,-0.020084,-0.382134,-0.162320,104.000000
464.640625,-90.351563,873.843750,3151430.015748,475026.322835,497074.267717,6.783935,6.766097,6.799679,-0.278853,-0.030293,-0.204938,104.000000
398.593750,-84.937500,902.492188,2571428.157480,1374731.590551,784708.527559,6.737731,6.494816,6.696275,0.048520,0.395819,-0.400545,104.000000
414.023438,-92.007813,889.390625,3247564.527559,4156937.062992,3683681.228346,6.632972,6.264137,6.502975,0.302316,0.589877,-0.096901,104.000000
448.109375,-108.617188,877.429688,3230595.496063,3339725.850394,3415865.818898,6.713932,6.333751,6.522819,0.329646,0.583503,-0.016776,104.000000
319.359375,-109.906250,919.875000,5497208.409449,556774.677165,681681.637795,6.416562,6.571166,6.690169,0.237555,0.128906,-0.463281,104.000000
60.476563,-148.781250,941.757813,8832608.685039,1108266.204724,357073.125984,5.893189,5.750813,6.704222,0.881731,0.174166,0.047978,104.000000
-151.726563,-224.179688,920.320313,7277599.677165,770526.606299,624226.637795,6.223106,6.173783,6.585853,0.884904,0.405871,0.416573,104.000000
-234.421875,-271.164063,881.804688,7766531.244094,2300844.905512,1207971.393701,6.020717,6.118846,6.531328,0.507700,0.289896,0.218378,104.000000
146.546875,-145.703125,833.070313,28349379.244094,10583877.259843,3047043.393701,5.854491,5.406306,6.359432,0.585836,0.328283,0.062443,104.000000
599.953125,-51.085938,777.781250,4611605.889764,6246774.984252,2762197.543307,6.518551,5.886250,6.452908,0.135450,0.542268,0.327102,104.000000
672.101563,-88.429688,738.867188,3415198.921260,347054.732283,504639.236220,6.710688,6.671976,6.744356,0.027234,-0.037783,-0.615281,104.000000
633.187500,-103.453125,763.140625,4932405.921260,1240755.118110,2106002.614173,6.666131,6.492527,6.644887,0.113197,0.413907,-0.333135,104.000000
331.257813,-187.273438,833.562500,19732460.338583,4514924.275591,2967720.818898,6.065244,5.925852,6.500520,0.727210,0.169372,-0.271105,104.000000
92.796875,-275.578125,893.203125,12021383.779528,3345651.118110,1108712.535433,5.941858,6.227595,6.653914,0.824821,0.052926,-0.081891,104.000000
70.820313,-254.828125,912.984375,5661807.740157,3286671.338583,1009649.858268,5.776918,5.796050,6.500665,0.449178,0.577494,0.010392,104.000000
-37.031250,-191.781250,947.117188,4133093.669291,2979329.889764,1241859.267717,6.103780,5.904523,6.409351,0.529509,0.562295,-0.098752,104.000000
-156.617188,-197.906250,949.804688,3763397.787402,307452.850394,691042.889764,6.404254,6.571420,6.513784,0.108352,0.140908,0.400423,104.000000
-82.117188,-445.843750,751.234375,15157104.118110,8403797.543307,5589577.543307,5.949756,5.653884,6.033238,-0.517343,0.859407,-0.559070,104.000000
225.367188,-707.515625,548.718750,15110151.803150,1409084.440945,2076806.929134,6.108529,6.169274,6.348690,-0.642145,0.611174,-0.712099,104.000000
74.562500,-568.132813,669.875000,20900710.299213,4552106.070866,4401994.582677,5.911632,5.726299,6.508327,-0.937016,0.803752,-0.810873,104.000000
-302.898438,-486.890625,766.210938,6586670.039370,3245770.047244,1755794.448819,6.069095,5.472764,6.704892,-0.416090,0.619001,-0.262562,104.000000
-420.726563,-405.453125,763.195313,2025592.370079,5867382.645669,1553535.110236,6.233615,5.187710,6.452321,-0.809138,0.722951,-0.754602,104.000000
-504.585938,-228.515625,818.773438,916079.929134,827986.614173,727842.700787,6.492135,6.469726,6.696196,-0.613196,0.409342,-0.616634,104.000000
-504.476563,-231.781250,818.398438,57110.102362,65453.228346,75153.818898,6.702625,6.577082,6.831095,-0.332048,0.205823,-0.222558,104.000000
-499.742188,-240.382813,820.078125,49348.023622,44316.464567,89964.062992,6.787750,6.715400,6.812960,-0.268891,0.107007,-0.144012,104.000000
-502.835938,-253.289063,826.117188,62721.566929,229420.653543,100929.755906,6.811272,6.502139,6.814162,0.162823,-0.166920,-0.026810,104.000000
-215.445313,-436.101563,768.679688,16637477.913386,4030403.204724,748856.307087,5.824364,5.709710,6.457125,-0.792270,0.742619,-0.656643,104.000000
173.085938,-650.132813,679.484375,7474444.149606,775015.551181,771634.362205,6.248419,6.120139,6.559470,-0.440921,0.592297,-0.300035,104.000000
305.117188,-675.781250,660.468750,629636.275591,288489.700787,656073.448819,6.550329,6.070261,6.496443,-0.022365,0.741451,-0.303511,104.000000
377.640625,-668.007813,631.078125,609819.685039,139581.472441,564164.755906,6.487297,6.542005,6.505805,-0.475209,0.751416,-0.587137,104.000000
431.500000,-686.734375,574.937500,106167.433071,39146.803150,147878.803150,6.732907,6.771147,6.653340,0.090003,0.305946,-0.139132,104.000000
442.960938,-693.250000,559.671875,32486.606299,29117.480315,79275.559055,6.764650,6.726869,6.741161,-0.001352,0.011024,-0.077646,104.000000
434.992188,-698.453125,561.203125,198810.196850,70988.314961,168229.007874,6.516047,6.544854,6.772472,0.606736,0.393110,0.336221,104.000000
412.828125,-699.484375,578.140625,322378.803150,124216.409449,283171.748031,6.484651,6.424284,6.732757,0.573907,0.579759,0.285223,104.000000
416.023438,-706.226563,566.195313,555472.559055,134400.433071,550166.291339,6.597842,6.533563,6.528311,0.217555,0.549511,-0.302183,104.000000
452.992188,-734.726563,491.289063,558849.000000,177006.291339,851280.937008,6.604012,6.460238,6.352657,-0.125082,0.694779,-0.488536,104.000000
468.390625,-706.976563,518.539063,351770.677165,405658.133858,1116851.204724,6.626634,6.098387,6.287114,-0.029224,0.879075,-0.140138,104.000000
492.117188,-656.093750,568.531250,385863.803150,118976.377953,397908.535433,6.611579,6.442116,6.429213,0.304039,0.537324,-0.120338,104.000000
496.789063,-638.109375,578.992188,280543.047244,146928.346457,459531.078740,6.547958,6.360244,6.483284,-0.150024,0.752321,-0.338143,104.000000
457.015625,-642.242188,614.039063,381951.968504,111256.685039,279270.606299,6.522644,6.482334,6.687448,0.272703,0.246016,-0.372611,104.000000
406.968750,-667.789063,618.679688,551615.370079,56782.921260,267411.015748,6.264189,6.701850,6.521245,0.328145,0.106064,-0.461032,104.000000
380.593750,-591.835938,688.640625,386522.582677,1522693.598425,1429396.629921,6.446776,5.655933,5.987119,-0.063838,0.871744,-0.256136,104.000000
394.726563,-467.453125,775.132813,244487.488189,1528468.881890,1129408.244094,6.373792,6.065600,6.160018,0.110503,0.831930,-0.166450,104.000000
398.812500,-384.390625,824.554688,111565.102362,895045.007874,427741.346457,6.588003,5.489937,6.388742,0.420442,0.836415,0.232233,104.000000
399.539063,-417.328125,785.023438,544614.606299,2012994.740157,3683371.267717,6.532698,6.183037,6.032981,-0.214113,0.868451,-0.458204,104.000000
427.007813,-655.617188,532.367188,775761.629921,4843290.448819,7861969.377953,6.515618,5.681928,5.813561,-0.344904,0.922806,-0.538236,104.000000
394.179688,-737.117188,507.531250,821714.511811,1003124.149606,4136369.259843,6.483757,5.964947,5.841901,-0.628457,0.907849,-0.757592,104.000000
